SnapshotDateKey,DeviceID,MissingCriticalPatches,MissingSecurityPatches,DaysSinceLastPatch,ComplianceStatus,SourceSystem,CollectedAt
20260601,DEV-00118,0,1,45,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00119,1,2,45,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00120,0,0,38,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00121,0,0,13,Compliant,Tanium,2026-06-03
20260601,DEV-00122,0,0,32,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00123,3,0,33,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00124,0,0,15,Compliant,Tanium,2026-06-02
20260601,DEV-00125,0,0,5,Compliant,Tanium,2026-06-05
20260601,DEV-00127,0,1,20,Compliant,Tanium,2026-06-03
20260601,DEV-00128,0,0,23,Compliant,Tanium,2026-06-02
20260601,DEV-00129,0,0,12,Compliant,Tanium,2026-06-02
20260601,DEV-00130,1,3,25,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00131,0,0,2,Compliant,Tanium,2026-06-02
20260601,DEV-00132,0,0,20,Compliant,Tanium,2026-06-03
20260601,DEV-00134,0,1,29,Compliant,Tanium,2026-06-04
20260601,DEV-00135,0,0,17,Compliant,Tanium,2026-06-02
20260601,DEV-00136,0,0,29,Compliant,Tanium,2026-06-05
20260601,DEV-00137,0,1,16,Compliant,Tanium,2026-06-04
20260601,DEV-00138,0,3,31,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00139,0,0,20,Compliant,Tanium,2026-06-02
20260601,DEV-00140,0,0,35,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00141,0,0,12,Compliant,Tanium,2026-06-05
20260601,DEV-00142,0,4,3,Compliant,Tanium,2026-06-04
20260601,DEV-00143,2,0,38,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00144,0,0,32,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00145,0,0,12,Compliant,Tanium,2026-06-05
20260601,DEV-00146,1,0,31,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00147,0,2,1,Compliant,Tanium,2026-06-04
20260601,DEV-00148,2,0,20,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00149,0,0,36,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00150,1,3,2,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00152,0,0,45,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00153,0,0,21,Compliant,Tanium,2026-06-04
20260601,DEV-00154,1,2,3,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00155,0,0,26,Compliant,Tanium,2026-06-02
20260601,DEV-00157,0,0,45,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00158,0,2,21,Compliant,Tanium,2026-06-04
20260601,DEV-00159,0,0,39,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00160,0,0,40,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00162,0,1,11,Compliant,Tanium,2026-06-01
20260601,DEV-00163,0,1,44,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00164,0,2,20,Compliant,Tanium,2026-06-03
20260601,DEV-00165,2,0,37,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00166,0,0,21,Compliant,Tanium,2026-06-04
20260601,DEV-00167,0,0,39,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00169,1,0,32,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00170,1,1,39,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00171,0,1,41,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00172,3,1,33,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00173,0,0,16,Compliant,Tanium,2026-06-04
20260601,DEV-00174,0,1,14,Compliant,Tanium,2026-06-04
20260601,DEV-00175,0,2,37,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00176,0,0,12,Compliant,Tanium,2026-06-02
20260601,DEV-00177,0,0,21,Compliant,Tanium,2026-06-03
20260601,DEV-00178,0,0,1,Compliant,Tanium,2026-06-04
20260601,DEV-00179,0,0,38,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00180,0,4,32,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00182,0,1,22,Compliant,Tanium,2026-06-04
20260601,DEV-00183,1,2,19,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00184,0,0,26,Compliant,Tanium,2026-06-01
20260601,DEV-00185,0,0,34,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00186,0,2,41,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00187,0,0,22,Compliant,Tanium,2026-06-04
20260601,DEV-00188,0,3,25,Compliant,Tanium,2026-06-05
20260601,DEV-00189,0,0,2,Compliant,Tanium,2026-06-05
20260601,DEV-00190,0,1,26,Compliant,Tanium,2026-06-04
20260601,DEV-00191,0,0,4,Compliant,Tanium,2026-06-02
20260601,DEV-00192,1,0,43,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00193,0,0,25,Compliant,Tanium,2026-06-05
20260601,DEV-00194,2,4,0,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00195,0,0,24,Compliant,Tanium,2026-06-03
20260601,DEV-00196,3,2,2,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00197,0,1,35,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00198,0,4,37,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00199,0,0,2,Compliant,Tanium,2026-06-03
20260601,DEV-00200,0,0,37,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00201,0,0,43,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00202,0,2,31,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00203,1,1,4,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00205,0,1,27,Compliant,Tanium,2026-06-03
20260601,DEV-00206,1,0,5,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00207,0,0,37,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00209,0,0,36,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00210,0,0,45,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00211,0,0,44,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00213,0,5,33,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00214,1,2,34,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00215,0,0,5,Compliant,Tanium,2026-06-03
20260601,DEV-00217,1,4,0,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00219,0,0,33,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00220,0,0,17,Compliant,Tanium,2026-06-04
20260601,DEV-00221,0,0,17,Compliant,Tanium,2026-06-02
20260601,DEV-00222,1,1,19,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00223,1,1,10,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00224,2,0,27,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00225,1,0,29,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00226,4,0,35,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00227,0,3,2,Compliant,Tanium,2026-06-05
20260601,DEV-00228,0,3,2,Compliant,Tanium,2026-06-02
20260601,DEV-00229,0,0,22,Compliant,Tanium,2026-06-02
20260601,DEV-00230,0,3,45,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00231,0,3,5,Compliant,Tanium,2026-06-02
20260601,DEV-00232,0,0,17,Compliant,Tanium,2026-06-05
20260601,DEV-00233,0,0,30,Compliant,Tanium,2026-06-04
20260601,DEV-00234,0,0,32,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00235,0,2,43,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00236,0,0,25,Compliant,Tanium,2026-06-01
20260601,DEV-00237,3,4,33,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00238,0,0,25,Compliant,Tanium,2026-06-05
20260601,DEV-00239,0,0,34,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00240,0,1,26,Compliant,Tanium,2026-06-04
20260601,DEV-00241,1,0,38,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00242,1,1,35,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00243,1,0,17,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00244,1,0,14,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00245,0,0,20,Compliant,Tanium,2026-06-03
20260601,DEV-00246,1,1,44,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00249,2,0,14,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00250,1,0,24,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00251,0,1,16,Compliant,Tanium,2026-06-01
20260601,DEV-00252,0,0,5,Compliant,Tanium,2026-06-03
20260601,DEV-00253,0,1,40,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00254,1,1,40,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00255,0,0,10,Compliant,Tanium,2026-06-02
20260601,DEV-00256,0,0,14,Compliant,Tanium,2026-06-04
20260601,DEV-00259,0,0,33,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00260,2,0,11,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00261,0,2,0,Compliant,Tanium,2026-06-05
20260601,DEV-00263,0,0,42,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00264,0,0,11,Compliant,Tanium,2026-06-01
20260601,DEV-00265,0,0,43,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00266,4,4,18,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00267,1,3,3,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00268,3,0,36,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00269,0,0,29,Compliant,Tanium,2026-06-03
20260601,DEV-00271,0,0,8,Compliant,Tanium,2026-06-04
20260601,DEV-00272,0,3,31,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00273,0,2,2,Compliant,Tanium,2026-06-01
20260601,DEV-00274,0,3,21,Compliant,Tanium,2026-06-03
20260601,DEV-00275,0,3,10,Compliant,Tanium,2026-06-02
20260601,DEV-00276,0,0,9,Compliant,Tanium,2026-06-03
20260601,DEV-00277,0,3,25,Compliant,Tanium,2026-06-05
20260601,DEV-00278,0,0,27,Compliant,Tanium,2026-06-05
20260601,DEV-00279,0,0,13,Compliant,Tanium,2026-06-04
20260601,DEV-00281,3,1,19,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00282,0,0,6,Compliant,Tanium,2026-06-04
20260601,DEV-00283,0,0,32,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00284,2,2,36,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00285,0,0,0,Compliant,Tanium,2026-06-01
20260601,DEV-00286,0,1,36,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00287,0,1,19,Compliant,Tanium,2026-06-02
20260601,DEV-00288,2,0,44,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00289,2,0,44,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00290,0,0,16,Compliant,Tanium,2026-06-03
20260601,DEV-00291,3,3,24,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00292,0,0,3,Compliant,Tanium,2026-06-01
20260601,DEV-00293,0,0,34,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00294,0,0,30,Compliant,Tanium,2026-06-02
20260601,DEV-00295,0,0,5,Compliant,Tanium,2026-06-03
20260601,DEV-00296,0,0,42,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00297,0,0,37,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00298,0,0,23,Compliant,Tanium,2026-06-04
20260601,DEV-00299,0,0,18,Compliant,Tanium,2026-06-05
20260601,DEV-00300,0,0,32,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00301,0,3,10,Compliant,Tanium,2026-06-04
20260601,DEV-00302,1,3,27,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00304,0,2,39,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00305,0,0,20,Compliant,Tanium,2026-06-03
20260601,DEV-00306,2,2,36,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00307,0,1,22,Compliant,Tanium,2026-06-03
20260601,DEV-00308,0,0,25,Compliant,Tanium,2026-06-02
20260601,DEV-00309,0,0,30,Compliant,Tanium,2026-06-04
20260601,DEV-00310,0,0,1,Compliant,Tanium,2026-06-05
20260601,DEV-00311,0,2,28,Compliant,Tanium,2026-06-05
20260601,DEV-00312,1,0,13,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00313,0,0,26,Compliant,Tanium,2026-06-03
20260601,DEV-00314,0,0,9,Compliant,Tanium,2026-06-03
20260601,DEV-00315,0,1,30,Compliant,Tanium,2026-06-02
20260601,DEV-00316,0,0,42,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00317,0,0,32,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00318,0,0,4,Compliant,Tanium,2026-06-01
20260601,DEV-00319,0,2,16,Compliant,Tanium,2026-06-03
20260601,DEV-00320,0,0,26,Compliant,Tanium,2026-06-03
20260601,DEV-00321,0,4,27,Compliant,Tanium,2026-06-05
20260601,DEV-00322,0,4,28,Compliant,Tanium,2026-06-02
20260601,DEV-00323,0,0,1,Compliant,Tanium,2026-06-04
20260601,DEV-00324,0,4,36,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00325,0,0,31,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00326,0,0,3,Compliant,Tanium,2026-06-03
20260601,DEV-00328,0,0,17,Compliant,Tanium,2026-06-03
20260601,DEV-00330,4,0,13,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00331,0,2,25,Compliant,Tanium,2026-06-01
20260601,DEV-00333,0,0,35,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00335,0,1,44,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00336,0,0,32,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00337,2,0,2,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00338,0,0,18,Compliant,Tanium,2026-06-01
20260601,DEV-00339,4,5,7,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00340,2,4,33,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00341,0,0,10,Compliant,Tanium,2026-06-05
20260601,DEV-00342,0,0,21,Compliant,Tanium,2026-06-05
20260601,DEV-00343,1,0,21,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00344,0,1,31,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00345,0,0,30,Compliant,Tanium,2026-06-05
20260601,DEV-00347,0,0,42,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00348,0,0,35,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00349,2,0,31,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00351,2,0,32,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00352,0,0,37,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00353,0,2,21,Compliant,Tanium,2026-06-05
20260601,DEV-00354,0,2,18,Compliant,Tanium,2026-06-05
20260601,DEV-00355,3,4,41,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00356,0,2,18,Compliant,Tanium,2026-06-02
20260601,DEV-00357,0,0,20,Compliant,Tanium,2026-06-02
20260601,DEV-00358,0,0,32,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00359,3,2,6,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00360,1,0,17,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00361,0,0,28,Compliant,Tanium,2026-06-05
20260601,DEV-00362,0,1,34,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00363,0,2,18,Compliant,Tanium,2026-06-02
20260601,DEV-00364,0,0,12,Compliant,Tanium,2026-06-04
20260601,DEV-00365,0,2,6,Compliant,Tanium,2026-06-02
20260601,DEV-00366,0,1,21,Compliant,Tanium,2026-06-01
20260601,DEV-00367,0,5,42,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00368,0,1,20,Compliant,Tanium,2026-06-04
20260601,DEV-00369,0,0,11,Compliant,Tanium,2026-06-02
20260601,DEV-00370,0,5,36,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00372,1,0,23,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00373,0,1,10,Compliant,Tanium,2026-06-05
20260601,DEV-00374,0,0,6,Compliant,Tanium,2026-06-03
20260601,DEV-00375,0,0,41,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00376,1,1,6,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00377,0,0,11,Compliant,Tanium,2026-06-04
20260601,DEV-00378,0,0,27,Compliant,Tanium,2026-06-04
20260601,DEV-00379,0,0,25,Compliant,Tanium,2026-06-05
20260601,DEV-00380,1,0,16,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00381,2,4,21,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00382,0,0,38,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00383,0,2,16,Compliant,Tanium,2026-06-02
20260601,DEV-00384,0,0,28,Compliant,Tanium,2026-06-05
20260601,DEV-00385,0,0,20,Compliant,Tanium,2026-06-03
20260601,DEV-00386,0,2,32,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00387,0,1,43,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00388,0,4,44,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00389,0,0,32,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00390,0,0,33,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00391,0,1,21,Compliant,Tanium,2026-06-01
20260601,DEV-00392,3,1,23,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00393,0,4,27,Compliant,Tanium,2026-06-04
20260601,DEV-00394,0,0,22,Compliant,Tanium,2026-06-04
20260601,DEV-00395,0,3,27,Compliant,Tanium,2026-06-01
20260601,DEV-00396,0,0,15,Compliant,Tanium,2026-06-01
20260601,DEV-00397,0,0,37,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00398,0,0,26,Compliant,Tanium,2026-06-01
20260601,DEV-00399,0,0,13,Compliant,Tanium,2026-06-05
20260601,DEV-00400,0,0,17,Compliant,Tanium,2026-06-03
20260601,DEV-00401,0,3,35,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00402,0,0,15,Compliant,Tanium,2026-06-03
20260601,DEV-00403,0,0,16,Compliant,Tanium,2026-06-03
20260601,DEV-00404,0,0,20,Compliant,Tanium,2026-06-05
20260601,DEV-00405,1,1,13,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00406,0,0,33,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00407,0,2,43,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00408,0,0,33,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00409,1,0,16,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00410,1,4,45,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00412,0,3,14,Compliant,Tanium,2026-06-03
20260601,DEV-00413,0,4,37,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00414,1,0,31,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00415,2,1,40,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00416,0,0,32,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00417,0,1,1,Compliant,Tanium,2026-06-03
20260601,DEV-00418,0,0,17,Compliant,Tanium,2026-06-04
20260601,DEV-00419,0,1,17,Compliant,Tanium,2026-06-03
20260601,DEV-00420,1,0,10,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00421,1,2,43,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00422,0,0,29,Compliant,Tanium,2026-06-02
20260601,DEV-00423,0,0,36,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00424,0,3,16,Compliant,Tanium,2026-06-03
20260601,DEV-00425,4,1,28,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00426,0,0,32,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00427,0,0,1,Compliant,Tanium,2026-06-03
20260601,DEV-00428,0,0,5,Compliant,Tanium,2026-06-01
20260601,DEV-00429,0,1,26,Compliant,Tanium,2026-06-02
20260601,DEV-00430,0,0,12,Compliant,Tanium,2026-06-01
20260601,DEV-00431,2,1,31,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00433,0,0,20,Compliant,Tanium,2026-06-03
20260601,DEV-00435,0,0,30,Compliant,Tanium,2026-06-01
20260601,DEV-00436,0,0,44,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00437,0,1,22,Compliant,Tanium,2026-06-05
20260601,DEV-00438,0,2,35,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00440,1,1,1,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00441,0,0,39,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00442,0,0,15,Compliant,Tanium,2026-06-05
20260601,DEV-00443,0,0,29,Compliant,Tanium,2026-06-02
20260601,DEV-00444,0,0,11,Compliant,Tanium,2026-06-01
20260601,DEV-00445,0,0,19,Compliant,Tanium,2026-06-05
20260601,DEV-00446,0,0,6,Compliant,Tanium,2026-06-02
20260601,DEV-00447,2,0,9,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00449,0,0,36,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00450,0,0,32,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00451,0,0,7,Compliant,Tanium,2026-06-03
20260601,DEV-00453,1,0,30,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00454,2,0,17,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00455,4,0,3,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00457,0,0,27,Compliant,Tanium,2026-06-05
20260601,DEV-00458,0,0,13,Compliant,Tanium,2026-06-05
20260601,DEV-00459,0,1,5,Compliant,Tanium,2026-06-02
20260601,DEV-00461,0,0,36,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00463,0,0,0,Compliant,Tanium,2026-06-04
20260601,DEV-00464,0,0,7,Compliant,Tanium,2026-06-04
20260601,DEV-00465,4,0,1,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00467,0,0,32,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00468,0,1,31,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00469,1,1,37,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00470,0,0,7,Compliant,Tanium,2026-06-04
20260601,DEV-00471,0,2,30,Compliant,Tanium,2026-06-05
20260601,DEV-00472,0,1,20,Compliant,Tanium,2026-06-04
20260601,DEV-00473,0,1,41,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00474,1,0,8,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00475,0,0,28,Compliant,Tanium,2026-06-03
20260601,DEV-00476,0,0,4,Compliant,Tanium,2026-06-05
20260601,DEV-00477,1,0,41,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00478,0,4,36,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00480,0,1,35,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00481,0,0,35,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00482,0,0,41,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00483,0,0,15,Compliant,Tanium,2026-06-05
20260601,DEV-00484,1,0,10,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00485,0,0,34,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00486,0,4,42,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00487,0,1,10,Compliant,Tanium,2026-06-04
20260601,DEV-00488,1,0,5,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00489,0,0,35,Non-Compliant,Tanium,2026-06-01
20260601,DEV-00490,0,0,10,Compliant,Tanium,2026-06-02
20260601,DEV-00492,1,4,21,Non-Compliant,Tanium,2026-06-02
20260601,DEV-00493,0,0,40,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00494,0,4,14,Compliant,Tanium,2026-06-05
20260601,DEV-00495,0,0,38,Non-Compliant,Tanium,2026-06-05
20260601,DEV-00497,1,0,28,Non-Compliant,Tanium,2026-06-03
20260601,DEV-00498,0,0,35,Non-Compliant,Tanium,2026-06-04
20260601,DEV-00499,0,0,1,Compliant,Tanium,2026-06-01
20260601,DEV-00500,3,0,33,Non-Compliant,Tanium,2026-06-05
20260701,DEV-00001,1,2,39,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00002,0,1,29,Compliant,Tanium,2026-07-04
20260701,DEV-00003,2,0,44,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00004,1,2,13,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00006,0,0,28,Compliant,Tanium,2026-07-01
20260701,DEV-00007,0,2,42,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00008,0,1,22,Compliant,Tanium,2026-07-01
20260701,DEV-00009,1,0,35,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00010,0,0,27,Compliant,Tanium,2026-07-05
20260701,DEV-00011,0,0,28,Compliant,Tanium,2026-07-05
20260701,DEV-00012,0,2,10,Compliant,Tanium,2026-07-01
20260701,DEV-00013,0,0,1,Compliant,Tanium,2026-07-01
20260701,DEV-00015,0,0,34,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00016,1,0,17,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00017,0,0,21,Compliant,Tanium,2026-07-04
20260701,DEV-00018,0,0,15,Compliant,Tanium,2026-07-04
20260701,DEV-00019,0,0,12,Compliant,Tanium,2026-07-03
20260701,DEV-00021,2,1,40,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00022,1,0,1,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00023,0,0,41,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00024,3,0,35,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00025,0,3,44,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00026,0,0,27,Compliant,Tanium,2026-07-02
20260701,DEV-00027,2,0,41,Non-Compliant,Tanium,2026-07-03
20260701,DEV-00028,3,0,32,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00031,0,0,15,Compliant,Tanium,2026-07-05
20260701,DEV-00032,0,1,40,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00033,0,0,34,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00034,0,2,6,Compliant,Tanium,2026-07-05
20260701,DEV-00035,3,3,6,Non-Compliant,Tanium,2026-07-05
20260701,DEV-00036,0,3,1,Compliant,Tanium,2026-07-01
20260701,DEV-00037,0,0,17,Compliant,Tanium,2026-07-02
20260701,DEV-00038,0,0,7,Compliant,Tanium,2026-07-01
20260701,DEV-00039,0,0,16,Compliant,Tanium,2026-07-01
20260701,DEV-00040,0,1,7,Compliant,Tanium,2026-07-02
20260701,DEV-00041,0,0,44,Non-Compliant,Tanium,2026-07-01
20260701,DEV-00042,0,0,12,Compliant,Tanium,2026-07-01
20260701,DEV-00044,0,2,19,Compliant,Tanium,2026-07-04
20260701,DEV-00046,0,3,17,Compliant,Tanium,2026-07-05
20260701,DEV-00047,0,2,36,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00048,0,1,6,Compliant,Tanium,2026-07-03
20260701,DEV-00049,0,0,8,Compliant,Tanium,2026-07-03
20260701,DEV-00050,1,0,38,Non-Compliant,Tanium,2026-07-02
20260701,DEV-00051,3,0,42,Non-Compliant,Tanium,2026-07-04
20260701,DEV-00052,0,0,23,Compliant,Tanium,2026-07-04
20260701,DEV-00053,0,1,2,Compliant,Tanium,2026-07-01
20260701,DEV-00054,0,4,27,Compliant,Tanium,2026-07-01
20260701,DEV-00055,0,0,26,Compliant,Tanium,2026-07-04
